,Multi-dimensional point data,Label
26,"[3.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 3.0, 2.0, 3.0, 3.0, 4.0, 3.0, 1.0, 2.0, 2.0]",0.0
27,"[4.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0]",0.0
28,"[3.0, 2.0, 2.0, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 3.0, 8.0, 3.0, 1.0, 2.0, 1.0]",0.0
29,"[4.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 3.0, 4.0, 2.0, 8.0, 1.0, 2.0, 2.0, 1.0]",0.0
30,"[3.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 3.0, 5.0, 2.0, 1.0, 2.0, 2.0]",0.0
31,"[2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 2.0, 4.0, 3.0, 8.0, 2.0, 2.0, 2.0, 2.0]",0.0
32,"[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 1.0, 2.0, 2.0, 1.0]",0.0
33,"[3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 2.0, 2.0, 4.0, 3.0, 5.0, 2.0, 1.0, 2.0, 1.0]",0.0
34,"[2.0, 2.0, 1.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 3.0, 3.0, 4.0, 3.0, 4.0, 3.0, 1.0, 1.0, 1.0]",0.0
35,"[2.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 4.0, 2.0, 1.0, 2.0, 1.0]",0.0
36,"[4.0, 2.0, 1.0, 1.0, 2.0, 2.0, 1.0, 2.0, 1.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 4.0]",0.0
37,"[2.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 2.0, 1.0, 3.0, 3.0, 3.0, 3.0, 8.0, 3.0, 2.0, 2.0, 2.0]",0.0
38,"[3.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 2.0, 1.0, 3.0, 2.0, 2.0, 3.0, 4.0, 1.0, 2.0, 2.0, 1.0]",0.0
39,"[4.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 1.0, 1.0, 1.0]",0.0
40,"[2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 5.0, 2.0, 2.0, 2.0, 1.0]",0.0
41,"[3.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 3.0, 3.0, 4.0, 3.0, 4.0, 2.0, 2.0, 2.0, 3.0]",0.0
42,"[3.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 3.0, 3.0, 3.0, 3.0, 4.0, 3.0, 2.0, 2.0, 1.0]",0.0
43,"[4.0, 2.0, 1.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 3.0]",0.0
44,"[4.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 2.0, 1.0, 3.0, 3.0, 4.0, 3.0, 8.0, 2.0, 2.0, 2.0, 3.0]",0.0
45,"[4.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0]",0.0
46,"[3.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0, 2.0, 3.0, 3.0, 3.0, 5.0, 3.0, 1.0, 1.0, 1.0]",0.0
47,"[4.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4.0, 3.0, 3.0, 3.0, 4.0, 2.0, 2.0, 1.0, 1.0]",0.0
48,"[2.0, 2.0, 1.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 2.0, 2.0, 4.0, 2.0, 8.0, 3.0, 2.0, 2.0, 1.0]",0.0
49,"[2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 3.0, 3.0, 3.0, 5.0, 2.0, 1.0, 2.0, 1.0]",0.0
50,"[2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 2.0, 2.0, 3.0, 8.0, 3.0, 1.0, 2.0, 1.0]",0.0
51,"[3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 3.0, 2.0, 2.0, 2.0, 8.0, 1.0, 1.0, 1.0, 1.0]",0.0
52,"[2.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0, 1.0, 1.0, 1.0]",0.0
53,"[3.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 2.0, 1.0, 2.0, 3.0, 3.0, 4.0, 2.0, 2.0, 2.0, 1.0, 1.0]",0.0
54,"[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 1.0, 2.0, 2.0, 1.0]",0.0
55,"[3.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 1.0, 1.0, 2.0]",0.0
56,"[2.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 3.0, 2.0, 2.0, 4.0, 2.0, 1.0, 1.0, 2.0]",0.0
57,"[3.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 5.0, 1.0, 1.0, 1.0, 1.0]",0.0
58,"[3.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 2.0, 4.0, 3.0, 4.0, 1.0, 2.0, 2.0, 2.0]",0.0
59,"[2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0]",0.0
60,"[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 2.0, 2.0, 2.0, 4.0, 1.0, 2.0, 1.0, 2.0]",0.0
61,"[3.0, 2.0, 1.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 2.0, 2.0, 4.0, 3.0, 2.0, 1.0, 2.0, 2.0, 3.0]",0.0
62,"[4.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 3.0, 3.0, 2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 2.0]",0.0
63,"[3.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 3.0, 3.0, 3.0, 8.0, 2.0, 2.0, 2.0, 1.0]",0.0
64,"[3.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 3.0, 4.0, 2.0, 4.0, 1.0, 1.0, 1.0, 1.0]",0.0
65,"[2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 3.0, 3.0, 3.0, 5.0, 3.0, 1.0, 2.0, 1.0]",0.0
66,"[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 3.0, 8.0, 3.0, 1.0, 1.0, 1.0]",0.0
67,"[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 8.0, 1.0, 1.0, 1.0, 1.0]",0.0
68,"[4.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 3.0, 8.0, 3.0, 2.0, 2.0, 2.0]",0.0
69,"[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 4.0, 3.0, 8.0, 2.0, 2.0, 2.0, 2.0]",0.0
70,"[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 8.0, 2.0, 1.0, 2.0, 1.0]",0.0
71,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 2.0, 2.0, 4.0, 3.0, 8.0, 2.0, 2.0, 2.0, 3.0]",0.0
72,"[3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 3.0, 4.0, 3.0, 1.0, 2.0, 2.0]",0.0
73,"[4.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 5.0, 2.0, 1.0, 2.0, 1.0]",0.0
74,"[2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0, 1.0, 2.0, 1.0]",0.0
75,"[2.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 3.0, 4.0, 2.0, 1.0, 2.0, 1.0]",0.0
76,"[3.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 3.0, 2.0, 4.0, 3.0, 4.0, 2.0, 2.0, 2.0, 2.0]",0.0
77,"[2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 4.0, 3.0, 4.0, 2.0, 8.0, 2.0, 1.0, 2.0, 4.0]",0.0
78,"[3.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 3.0, 3.0, 3.0, 5.0, 2.0, 2.0, 1.0, 1.0]",0.0
79,"[2.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 2.0, 4.0, 4.0, 5.0, 3.0, 2.0, 2.0, 1.0]",0.0
80,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 2.0, 1.0, 2.0, 3.0, 3.0, 3.0, 4.0, 3.0, 2.0, 2.0, 7.0]",0.0
81,"[2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 1.0, 2.0, 1.0]",0.0
82,"[2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 1.0]",0.0
83,"[2.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 3.0, 3.0, 3.0, 5.0, 3.0, 2.0, 2.0, 1.0]",0.0
84,"[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 1.0, 2.0, 2.0, 1.0]",0.0
85,"[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 2.0, 4.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0]",0.0
86,"[2.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 2.0, 1.0, 3.0, 3.0, 4.0, 3.0, 4.0, 3.0, 2.0, 2.0, 6.0]",0.0
87,"[4.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 2.0, 2.0, 4.0, 8.0, 1.0, 1.0, 2.0, 2.0]",0.0
88,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 4.0, 3.0, 3.0, 4.0, 8.0, 3.0, 2.0, 2.0, 7.0]",0.0
89,"[3.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 1.0, 2.0, 6.0]",0.0
90,"[2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 3.0, 2.0, 2.0, 2.0, 8.0, 3.0, 1.0, 2.0, 5.0]",0.0
91,"[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 3.0, 5.0, 3.0, 1.0, 1.0, 2.0]",0.0
92,"[4.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 4.0, 2.0, 2.0, 4.0, 7.0, 3.0, 2.0, 2.0, 2.0]",0.0
93,"[3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 2.0, 4.0, 2.0, 4.0, 3.0, 2.0, 2.0, 3.0]",0.0
94,"[4.0, 1.0, 1.0, 1.0, 2.0, 2.0, 1.0, 2.0, 1.0, 3.0, 3.0, 3.0, 4.0, 5.0, 3.0, 2.0, 2.0, 4.0]",0.0
95,"[3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 1.0, 2.0, 2.0, 2.0, 8.0, 3.0, 1.0, 2.0, 8.0]",0.0
96,"[3.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 3.0, 2.0, 3.0, 3.0, 8.0, 3.0, 2.0, 2.0, 2.0]",0.0
97,"[4.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 3.0, 3.0, 4.0, 2.0, 4.0, 3.0, 2.0, 2.0, 4.0]",0.0
98,"[4.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 3.0, 2.0, 4.0, 4.0, 8.0, 3.0, 2.0, 2.0, 1.0]",0.0
99,"[3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 4.0, 2.0, 8.0, 2.0, 2.0, 2.0, 1.0]",0.0
100,"[4.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 4.0, 3.0, 3.0, 3.0, 7.0, 3.0, 2.0, 2.0, 3.0]",0.0
101,"[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 3.0, 2.0, 3.0, 3.0, 8.0, 3.0, 2.0, 2.0, 3.0]",0.0
102,"[3.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 4.0, 3.0, 4.0, 2.0, 4.0, 3.0, 2.0, 2.0, 6.0]",0.0
103,"[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 3.0, 3.0, 2.0, 3.0, 4.0, 3.0, 2.0, 2.0, 2.0]",0.0
104,"[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 2.0, 2.0, 1.0, 7.0, 1.0, 2.0, 2.0, 2.0]",0.0
105,"[2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 1.0, 2.0, 1.0]",0.0
106,"[2.0, 2.0, 2.0, 1.0, 2.0, 2.0, 2.0, 2.0, 1.0, 4.0, 2.0, 2.0, 2.0, 4.0, 3.0, 2.0, 2.0, 6.0]",0.0
107,"[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 2.0, 2.0, 2.0, 8.0, 2.0, 2.0, 2.0, 1.0]",0.0
108,"[3.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 2.0, 2.0, 4.0, 8.0, 3.0, 1.0, 2.0, 3.0]",0.0
109,"[4.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 2.0, 1.0, 1.0]",0.0
110,"[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 3.0, 2.0, 4.0, 2.0, 8.0, 3.0, 2.0, 2.0, 4.0]",0.0
111,"[4.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 4.0, 3.0, 4.0, 4.0, 7.0, 3.0, 2.0, 2.0, 8.0]",0.0
112,"[4.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 4.0, 2.0, 2.0, 4.0, 7.0, 3.0, 2.0, 2.0, 7.0]",0.0
113,"[3.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 4.0, 2.0, 4.0, 4.0, 2.0, 3.0, 2.0, 2.0, 3.0]",0.0
114,"[4.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 2.0, 1.0, 3.0, 2.0, 3.0, 4.0, 5.0, 3.0, 2.0, 2.0, 7.0]",0.0
115,"[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 4.0, 3.0, 4.0, 4.0, 5.0, 3.0, 2.0, 2.0, 5.0]",0.0
116,"[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0, 2.0, 1.0, 1.0]",0.0
117,"[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 3.0, 2.0, 2.0, 2.0, 6.0, 3.0, 2.0, 2.0, 6.0]",0.0
118,"[3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 5.0, 1.0, 1.0, 2.0, 2.0]",0.0
119,"[3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 4.0, 3.0, 3.0, 4.0, 5.0, 3.0, 2.0, 2.0, 3.0]",0.0
120,"[2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 1.0, 1.0, 1.0, 1.0]",0.0
121,"[3.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 3.0, 2.0, 2.0, 4.0, 8.0, 3.0, 2.0, 2.0, 3.0]",0.0
122,"[2.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 3.0, 3.0, 3.0, 4.0, 8.0, 3.0, 2.0, 2.0, 2.0]",0.0
123,"[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 3.0, 2.0, 2.0, 2.0, 8.0, 3.0, 2.0, 2.0, 5.0]",0.0
124,"[2.0, 2.0, 2.0, 1.0, 2.0, 2.0, 2.0, 2.0, 1.0, 3.0, 3.0, 4.0, 4.0, 5.0, 3.0, 2.0, 2.0, 5.0]",0.0
125,"[4.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 4.0, 3.0, 4.0, 2.0, 5.0, 3.0, 2.0, 2.0, 2.0]",0.0
126,"[2.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 3.0, 3.0, 4.0, 2.0, 8.0, 3.0, 2.0, 2.0, 2.0]",0.0
127,"[4.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 2.0, 1.0, 1.0, 2.0, 2.0, 1.0, 3.0, 1.0, 2.0, 2.0, 2.0]",0.0
128,"[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 3.0, 2.0, 4.0, 4.0, 4.0, 3.0, 2.0, 2.0, 5.0]",0.0
129,"[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 2.0, 4.0, 2.0, 8.0, 3.0, 2.0, 2.0, 3.0]",0.0
130,"[2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 3.0, 3.0, 4.0, 2.0, 8.0, 3.0, 2.0, 2.0, 3.0]",0.0
131,"[2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 4.0, 3.0, 4.0, 2.0, 7.0, 3.0, 2.0, 2.0, 5.0]",0.0
132,"[2.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 4.0, 3.0, 4.0, 4.0, 8.0, 3.0, 2.0, 2.0, 7.0]",0.0
133,"[4.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 4.0, 3.0, 4.0, 3.0, 3.0, 3.0, 2.0, 2.0, 5.0]",0.0
134,"[2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 2.0, 2.0, 2.0, 8.0, 2.0, 1.0, 2.0, 2.0]",0.0
135,"[3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 2.0, 4.0, 4.0, 2.0, 3.0, 2.0, 1.0, 1.0]",0.0
136,"[3.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 2.0, 4.0, 3.0, 8.0, 2.0, 2.0, 2.0, 1.0]",0.0
137,"[4.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 3.0, 2.0, 2.0, 4.0, 3.0, 2.0, 2.0, 1.0, 1.0]",0.0
138,"[2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 3.0, 2.0, 2.0, 2.0, 4.0, 3.0, 1.0, 2.0, 5.0]",0.0
139,"[4.0, 2.0, 1.0, 1.0, 2.0, 2.0, 1.0, 2.0, 1.0, 3.0, 3.0, 4.0, 2.0, 5.0, 3.0, 2.0, 2.0, 3.0]",0.0
140,"[3.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 4.0, 2.0, 2.0, 2.0, 4.0, 3.0, 2.0, 2.0, 7.0]",0.0
141,"[2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 2.0, 2.0, 4.0, 8.0, 1.0, 2.0, 2.0, 2.0]",0.0
