,Multi-dimensional point data,Label
10,"[0.214823228738, 0.305715251945, 0.204201506461, 0.112619300106, 0.384670939785, 0.10842893074, 0.0711340206186, 0.113220675944, 0.434343434343, 0.191870261163, 0.0772768422959, 0.132359441301, 0.0671912547708, 0.0311319803212, 0.224869973145, 0.0485925436357, 0.0340656565657, 0.164235650691, 0.341897900602, 0.0515180409878, 0.17467093561, 0.278518123667, 0.156382289955, 0.0788930397169, 0.354817407383, 0.0581249818087, 0.0724920127796, 0.21704467354, 0.34318943426, 0.100485373213]",0.0
11,"[0.287235553031, 0.324653364897, 0.26826065925, 0.162757158006, 0.252505190936, 0.0567756579351, 0.0016213683224, 0.0207107355865, 0.383333333333, 0.106360572873, 0.105920695274, 0.188693422914, 0.0866041558686, 0.0488571119055, 0.196417037767, 0.0476236969387, 0.00174747474747, 0.0789354044327, 0.197247706422, 0.0723850586626, 0.224119530416, 0.272654584222, 0.198366452513, 0.107869642155, 0.204252790068, 0.0335884972495, 0.00147364217252, 0.0381786941581, 0.172284644195, 0.0514889151253]",0.0
12,"[0.0774764541625, 0.0703415623943, 0.0729044295488, 0.0343584305408, 0.40525413018, 0.102263664806, 0.0482895970009, 0.0387624254473, 0.314646464646, 0.461457455771, 0.0160782183596, 0.048488330976, 0.0136173019837, 0.00283900948453, 0.2854471904, 0.0623216270616, 0.0500252525253, 0.108770600493, 0.18317667586, 0.065406354076, 0.0561010316613, 0.0900852878465, 0.0472633099258, 0.022045812033, 0.674437033613, 0.0937315054671, 0.0932907348243, 0.151855670103, 0.326236940666, 0.23101141283]",0.0
13,"[0.15093000142, 0.17483936422, 0.143459332458, 0.0714316012725, 0.548614245734, 0.187810563769, 0.0253983130272, 0.0641153081511, 0.85, 0.413647851727, 0.146405938801, 0.238861386139, 0.120388258022, 0.0519576091057, 0.197198898596, 0.0656262204464, 0.0193560606061, 0.155199848456, 0.477683345528, 0.174750908614, 0.10992529349, 0.144722814499, 0.0968673738732, 0.0450747149037, 0.371987056726, 0.0692435311581, 0.0173162939297, 0.0886254295533, 0.392667060911, 0.1650268923]",0.0
14,"[0.0765298878319, 0.381129523165, 0.0751157487389, 0.0332131495228, 0.647016340164, 0.215477578063, 0.0702905342081, 0.0460188866799, 0.387878787879, 0.370893007582, 0.0893355060655, 0.377210042433, 0.0817980492862, 0.0216437117808, 0.34731617772, 0.220566587557, 0.0757575757576, 0.175393066869, 0.361456633084, 0.074388845128, 0.0581643543223, 0.400319829424, 0.0580208177698, 0.0218000393236, 0.612362147527, 0.138263915165, 0.071892971246, 0.0954639175258, 0.277350680071, 0.144824872098]",0.0
15,"[0.103743669838, 0.1403449442, 0.106488839748, 0.0497985153765, 0.221901236797, 0.208974909515, 0.140299906279, 0.108349900596, 0.64696969697, 0.414279696714, 0.108021003078, 0.420968882603, 0.0872166988644, 0.0312253687911, 0.238807492266, 0.278847598161, 0.108888888889, 0.295510513355, 0.478949738279, 0.170225115045, 0.073995019566, 0.192164179104, 0.0756013745704, 0.0306970114039, 0.179554909859, 0.136323505157, 0.111581469649, 0.174810996564, 0.338458505815, 0.1958546504]",0.0
16,"[0.117563538265, 0.382144064931, 0.112777278695, 0.0534040296925, 0.467364809967, 0.178976749893, 0.0508903467666, 0.0747514910537, 0.331818181818, 0.400800336984, 0.0447582835416, 0.364833804809, 0.0425481788626, 0.0138177580043, 0.299384709522, 0.114894703638, 0.0432828282828, 0.176794847509, 0.209770923622, 0.11546646767, 0.088224831021, 0.52078891258, 0.0827730464665, 0.0357599292175, 0.552268374827, 0.134965218151, 0.0751757188498, 0.223951890034, 0.258821210329, 0.243145743146]",0.0
17,"[0.204884282266, 0.315522489009, 0.193559532859, 0.106299045599, 0.259637085854, 0.0847494018772, 0.0869025304592, 0.11083499006, 0.230303030303, 0.141322662174, 0.0583740720623, 0.12877917256, 0.050605475192, 0.0211954471253, 0.257300200564, 0.052302700754, 0.052095959596, 0.169823830271, 0.196262734283, 0.0432265107859, 0.156527926005, 0.315031982942, 0.137407241396, 0.0691850176956, 0.381892623654, 0.0622774592271, 0.115335463259, 0.239209621993, 0.164596885472, 0.0745769382133]",0.0
18,"[0.0969283922571, 0.257693608387, 0.103655587036, 0.0453870625663, 0.487225783154, 0.373964787436, 0.733364573571, 0.217445328032, 0.530808080808, 0.642375737152, 0.0781821473837, 0.184273338048, 0.0531498845592, 0.0202989178144, 0.266376584968, 0.629434914531, 0.767171717172, 0.629285849593, 0.479653289807, 0.299331149897, 0.0846673781572, 0.283315565032, 0.0751531450769, 0.0342852929611, 0.508683880341, 0.397017589817, 1.0, 0.601374570447, 0.524935935344, 0.409681227863]",0.0
19,"[0.274456907568, 0.229286438958, 0.259691797388, 0.152279957582, 0.412386025097, 0.101098092142, 0.0855904404873, 0.142345924453, 0.267676767677, 0.138374052233, 0.0453738910013, 0.113375176803, 0.0336427460774, 0.0215316456169, 0.212428187783, 0.0252350767567, 0.0400252525253, 0.164084106838, 0.206253165982, 0.034934980584, 0.196727143365, 0.206289978678, 0.175606354898, 0.0908621706646, 0.385854850426, 0.042029280787, 0.0829872204473, 0.202130584192, 0.161245811157, 0.0594254230618]",0.0
20,"[0.0902550996261, 0.166723030098, 0.103655587036, 0.0426299045599, 0.408052721856, 0.410158885958, 0.201640112465, 0.142743538767, 0.425252525253, 0.839090143218, 0.150172007967, 0.108734087694, 0.113603166376, 0.0348114860347, 0.526804228847, 0.686664463604, 0.143207070707, 0.334533055503, 0.246637023696, 0.726724983762, 0.0641408751334, 0.0972814498934, 0.0605109816226, 0.0243806527723, 0.327081819983, 0.209865044484, 0.114536741214, 0.164467353952, 0.135817070767, 0.349993440903]",0.0
21,"[0.252212598798, 0.230300980724, 0.244627185405, 0.13887592789, 0.352893382685, 0.150021471075, 0.0790065604499, 0.112922465209, 0.333333333333, 0.193344566133, 0.0503349628825, 0.146923620934, 0.0463176742214, 0.0240531343038, 0.106774994051, 0.119701384925, 0.0461111111111, 0.150880848646, 0.0841166207013, 0.0486851015021, 0.21985058698, 0.298240938166, 0.195726878829, 0.104674596933, 0.306610314997, 0.152331887728, 0.136022364217, 0.297594501718, 0.207569485512, 0.138069001705]",0.0
22,"[0.309953144967, 0.0415962123774, 0.304885633336, 0.176330858961, 0.690349372574, 0.26170173609, 0.161129334583, 0.325844930417, 0.678282828283, 0.346461668071, 0.108129639689, 0.144492574257, 0.0892899213118, 0.0482781033922, 0.397287282864, 0.196307867936, 0.0293434343434, 0.156071225611, 0.25099904317, 0.182040545583, 0.218783351121, 0.012526652452, 0.203944419543, 0.10329826976, 0.488212375355, 0.107314375528, 0.0682028753994, 0.254536082474, 0.225704711216, 0.110651974288]",0.0
23,"[0.27824317289, 0.280351707812, 0.272268675282, 0.153891834571, 0.421684571635, 0.23335991657, 0.0911199625117, 0.115059642147, 0.332323232323, 0.210825610783, 0.0557667934094, 0.162393917963, 0.0481081845168, 0.0253045398003, 0.121698337696, 0.107834890498, 0.052297979798, 0.154934646713, 0.135053751337, 0.0674792366265, 0.224475275703, 0.341151385928, 0.20653418995, 0.107378096736, 0.381232252526, 0.181243996857, 0.138258785942, 0.272371134021, 0.239306130495, 0.158336612882]",0.0
24,"[0.211510246581, 0.380791342577, 0.207449381522, 0.109437963945, 0.519725557461, 0.227716091037, 0.107567947516, 0.110984095427, 0.394949494949, 0.423125526537, 0.0773492667029, 0.400857496464, 0.0621966734203, 0.0332799151286, 0.29428561716, 0.111214588278, 0.065303030303, 0.14218602008, 0.144622052119, 0.106449428575, 0.184276058342, 0.536780383795, 0.169928781314, 0.0835381439245, 0.558211714984, 0.136129464156, 0.14017571885, 0.210549828179, 0.23595505618, 0.21953299226]",0.0
25,"[0.300960764826, 0.207981061887, 0.29507290443, 0.159703075292, 0.498059041257, 0.411385804552, 0.273898781631, 0.34726640159, 0.445454545455, 0.401432181971, 0.0631902951295, 0.144934582744, 0.0366583423644, 0.0115017239512, 0.172723255261, 0.251584702737, 0.100505050505, 0.261981435878, 0.189367929307, 0.128111051228, 0.270366417645, 0.297707889126, 0.230340156382, 0.105608533228, 0.544343921284, 0.438348323001, 0.388019169329, 0.586941580756, 0.386753400355, 0.305391578119]",0.0
26,"[0.237540820673, 0.20087926953, 0.229147951075, 0.127168610817, 0.402636092805, 0.160327587265, 0.0972586691659, 0.0925944333996, 0.514646464646, 0.204717775906, 0.0418613072605, 0.197754596888, 0.0322291853178, 0.0174785860239, 0.144678247272, 0.119175654159, 0.0506818181818, 0.133112331881, 0.166572859796, 0.059153158382, 0.204197794379, 0.34328358209, 0.186114846357, 0.0940572158867, 0.43934491184, 0.167855167797, 0.18107028754, 0.262268041237, 0.357579341612, 0.15873015873]",0.0
27,"[0.254579014624, 0.408860331417, 0.248704305162, 0.136839872747, 0.316782522344, 0.23026194712, 0.140932521087, 0.186133200795, 0.439393939394, 0.296545914069, 0.0674633351439, 0.252342644979, 0.0681336286105, 0.0264252014389, 0.183533331067, 0.170321747229, 0.0682575757576, 0.244932752415, 0.164602915518, 0.123274325277, 0.209889718961, 0.492537313433, 0.204442452313, 0.0957284703107, 0.391137819455, 0.212484597996, 0.194408945687, 0.414089347079, 0.277350680071, 0.24642529188]",0.0
28,"[0.362487576317, 0.187013865404, 0.359201160943, 0.215652173913, 0.546808702717, 0.351266793448, 0.233505154639, 0.351093439364, 0.533333333333, 0.284330244313, 0.14484881405, 0.0833185997171, 0.144041841398, 0.0671612520032, 0.129007036747, 0.314447081443, 0.11202020202, 0.307444591779, 0.230596048855, 0.136333485345, 0.299181785841, 0.165778251599, 0.293789531351, 0.151985843492, 0.373307798983, 0.273219431266, 0.207987220447, 0.480068728522, 0.312635521388, 0.194739603831]",0.0
29,"[0.361541009986, 0.483936422049, 0.35090871398, 0.220233297985, 0.335018506816, 0.204527329612, 0.0726804123711, 0.146968190855, 0.315656565657, 0.183235046335, 0.0943690023538, 0.165929985856, 0.0717146492013, 0.0503513274237, 0.107250909338, 0.11962628053, 0.0283080808081, 0.163023299867, 0.182473124332, 0.0690338985393, 0.290999644255, 0.455490405117, 0.261417401265, 0.152010420763, 0.266327676154, 0.144861309195, 0.0733945686901, 0.238694158076, 0.188645771733, 0.114259477896]",0.0
30,"[0.297647782668, 0.170781197159, 0.282979752609, 0.1731495228, 0.188859799585, 0.0956076314337, 0.0764058106842, 0.131610337972, 0.164646464646, 0.0678180286436, 0.106536302734, 0.175212164074, 0.0915987372191, 0.0551888501638, 0.0940952510453, 0.0610448523448, 0.0342929292929, 0.204963061186, 0.0395114538189, 0.0186628525628, 0.299893276414, 0.275319829424, 0.269385925594, 0.158621706646, 0.194347223139, 0.0936344849667, 0.107827476038, 0.343986254296, 0.0910703725606, 0.0460448642267]",0.0
31,"[0.306166879644, 0.290497125465, 0.295833045401, 0.174591728526, 0.447503836779, 0.191000552113, 0.0931115276476, 0.138170974155, 0.291919191919, 0.150379106992, 0.0664493934456, 0.223833097595, 0.063233284644, 0.0344005767672, 0.1417887616, 0.0950671433292, 0.0472727272727, 0.177419965903, 0.154190352901, 0.0318602048008, 0.255069370331, 0.371002132196, 0.234971861148, 0.126376327173, 0.414250808955, 0.143406001688, 0.110303514377, 0.271855670103, 0.219396806623, 0.0720844811754]",0.0
32,"[0.246059917649, 0.274940818397, 0.234952663949, 0.130477200424, 0.468267581475, 0.157014907061, 0.0583411433927, 0.146172962227, 0.424242424242, 0.345197978096, 0.092196270143, 0.254331683168, 0.0778871978514, 0.032943716637, 0.126457490567, 0.0716345720552, 0.0285606060606, 0.287743890888, 0.201469015591, 0.0868261404309, 0.174315190324, 0.237206823028, 0.158025798098, 0.0761895399135, 0.282836954368, 0.0643148897362, 0.0397763578275, 0.202130584192, 0.130494776267, 0.122786304604]",0.0
33,"[0.132803256188, 0.345958741968, 0.126598023633, 0.0640509013786, 0.449309379796, 0.103153180786, 0.0160004686036, 0.0394483101392, 0.146464646465, 0.398904802022, 0.0809342748506, 0.371905940594, 0.0647882014795, 0.024744208981, 0.320121018459, 0.0929642202662, 0.013404040404, 0.0994506535329, 0.142511397535, 0.164870168456, 0.106367840626, 0.380330490405, 0.0916380297824, 0.0444602831302, 0.399062272997, 0.0654306254912, 0.0163658146965, 0.0818213058419, 0.0727380248374, 0.228518955792]",0.0
34,"[0.21860949406, 0.10585052418, 0.21111187893, 0.114146341463, 0.335831001174, 0.17136985461, 0.098313027179, 0.166500994036, 0.282828282828, 0.334035383319, 0.0434546442151, 0.0395376591231, 0.0338312208453, 0.0167128005708, 0.150933133902, 0.0829753357166, 0.0427525252525, 0.130403485509, 0.121404851691, 0.0572184680016, 0.18249733191, 0.136993603412, 0.162109666816, 0.0804414077861, 0.475004952783, 0.153108051731, 0.153514376997, 0.290343642612, 0.237926276365, 0.213301849665]",0.0
35,"[0.0, 0.125803178898, 0.0, 0.0, 0.581114020042, 0.172688792099, 0.0, 0.0, 0.439393939394, 0.594355518113, 0.0407749411552, 0.253668670438, 0.0375064788201, 0.00566120904449, 0.288166706326, 0.0644996545198, 0.0, 0.0, 0.263240839759, 0.110733385846, 0.0, 0.200426439232, 0.0, 0.0, 0.576041735455, 0.0901417469511, 0.0, 0.0, 0.26946579933, 0.254361799816]",0.0
36,"[0.246059917649, 0.365573216097, 0.231013751641, 0.133700954401, 0.248262164846, 0.0644132261824, 0.0558341143393, 0.087972166998, 0.342929292929, 0.143428812131, 0.0292956726417, 0.267591937765, 0.0200725627857, 0.0147142873152, 0.114457626542, 0.028885150359, 0.0269949494949, 0.128755446107, 0.0926999493443, 0.022014012686, 0.192458199929, 0.554904051173, 0.170177797699, 0.0891171844278, 0.271610645183, 0.0595026729148, 0.0914536741214, 0.255360824742, 0.22255075892, 0.0901219992129]",0.0
37,"[0.13701547636, 0.327696990193, 0.139313108977, 0.0656627783669, 0.432156721134, 0.237991534262, 0.144189315839, 0.150546719682, 0.44696969697, 0.279275484414, 0.0249139960167, 0.19046145686, 0.0363285115205, 0.00927907836787, 0.249685555971, 0.148015741881, 0.0764898989899, 0.210645955673, 0.115495018855, 0.0924229233172, 0.100675916044, 0.394722814499, 0.108620947258, 0.0432559968541, 0.559532457241, 0.196864297426, 0.211182108626, 0.335017182131, 0.208357973586, 0.1958546504]",0.0
38,"[0.16607506271, 0.32397700372, 0.16322299772, 0.0816967126193, 0.426649814932, 0.203668486596, 0.0701733833177, 0.0596918489066, 0.584343434343, 0.312763268745, 0.0881767155531, 0.259414780764, 0.072798379117, 0.030496938726, 0.199952408471, 0.149743142969, 0.0727272727273, 0.16317484372, 0.270417065346, 0.0883117062587, 0.128424048381, 0.300906183369, 0.118581602669, 0.0534801415651, 0.335006273526, 0.117695569074, 0.0637939297125, 0.110068728522, 0.248570865366, 0.134330316148]",0.0
39,"[0.220502626722, 0.29151166723, 0.21684748808, 0.114103923648, 0.555836417803, 0.252499846635, 0.16565135895, 0.173210735586, 0.374242424242, 0.32097725358, 0.070432735832, 0.286598302687, 0.0658719313952, 0.0258088375377, 0.232076690349, 0.156577642924, 0.0743686868687, 0.264822883122, 0.109303765408, 0.101750894794, 0.185343294201, 0.459488272921, 0.174809502465, 0.0827025167125, 0.644720332827, 0.231597636581, 0.22947284345, 0.418556701031, 0.244628424995, 0.235668372032]",0.0
40,"[0.254579014624, 0.298613459587, 0.243383318361, 0.137094379639, 0.290150762842, 0.149592049568, 0.0619259606373, 0.0954771371769, 0.273737373737, 0.225358045493, 0.00304182509506, 0.118060466761, 0.00430664844744, 0.00452934078947, 0.0592854471904, 0.0617207919007, 0.0294696969697, 0.105285091873, 0.0651207294422, 0.0159335572046, 0.190679473497, 0.412313432836, 0.175058518851, 0.0882078254031, 0.311893284026, 0.16397434778, 0.154712460064, 0.290103092784, 0.279519022275, 0.11025842844]",0.0
41,"[0.206304131762, 0.390598579642, 0.198258586138, 0.107317073171, 0.315608919383, 0.142230538004, 0.12026710403, 0.0943836978131, 0.215656565657, 0.322872788543, 0.044504798117, 0.13832655587, 0.0395797012675, 0.0179455283733, 0.25155522317, 0.100024033406, 0.0616919191919, 0.121898086759, 0.109725896325, 0.054661912856, 0.180718605478, 0.456556503198, 0.167239404353, 0.0818177349587, 0.651984415241, 0.18658012438, 0.249201277955, 0.284467353952, 0.249162231421, 0.218286763741]",0.0
42,"[0.132329973023, 0.24619546838, 0.129293068896, 0.0622269353128, 0.461045409407, 0.198331390712, 0.101546391753, 0.0883697813121, 0.264646464646, 0.435762426285, 0.105558573239, 0.235104314003, 0.0937661970504, 0.0300113186826, 0.412584559948, 0.203292576682, 0.0687373737374, 0.193786702027, 0.350762649856, 0.129320232716, 0.110992529349, 0.251865671642, 0.105931570297, 0.0446814785686, 0.498778313412, 0.144764288694, 0.103833865815, 0.183298969072, 0.190814113937, 0.194411648957]",0.0
43,"[0.267357660088, 0.37368955022, 0.265081887914, 0.142905620361, 0.421594294484, 0.311391939145, 0.249531396439, 0.299254473161, 0.340909090909, 0.436815501264, 0.0836139779106, 0.318864922207, 0.0920699241389, 0.025547349822, 0.380630247816, 0.286658455253, 0.128813131313, 0.434741428301, 0.190775032363, 0.172608929978, 0.192102454642, 0.358475479744, 0.192190846158, 0.0841034211561, 0.379911510269, 0.191819231404, 0.176996805112, 0.379725085911, 0.130297654248, 0.195592286501]",0.0
44,"[0.344502816035, 0.336151504904, 0.373436528229, 0.206320254507, 0.232373386296, 0.625483099196, 0.703608247423, 0.387574552684, 0.325252525253, 0.584035383319, 0.0910012674271, 0.249690594059, 0.124487584225, 0.04192768744, 0.121868307441, 0.542313816205, 0.362373737374, 0.434173138852, 0.250154781336, 0.417520003317, 0.262184276058, 0.31210021322, 0.281836744858, 0.128735745183, 0.120979990755, 0.380330063742, 0.541773162939, 0.517182130584, 0.164202641435, 0.348681621409]",0.0
45,"[0.167021629041, 0.354413256679, 0.171722755857, 0.0808907741251, 0.537780987632, 0.340224526103, 0.151733833177, 0.152485089463, 0.435353535354, 0.586773378265, 0.0804273040014, 0.331462164074, 0.0605004005089, 0.0244827212653, 0.345616480267, 0.264502658696, 0.115934343434, 0.292479636295, 0.210896606067, 0.203736716278, 0.114905727499, 0.285980810235, 0.110613078341, 0.0465001966182, 0.38849633494, 0.172318110817, 0.103434504792, 0.210859106529, 0.161245811157, 0.23101141283]",0.0
46,"[0.082587912348, 0.206966520122, 0.0832699882524, 0.0370731707317, 0.563058589871, 0.192104778848, 0.0968134957826, 0.0956262425447, 0.297474747475, 0.555391743892, 0.0199167119319, 0.0499911598303, 0.0281298591151, 0.00404185297666, 0.222592378557, 0.149292516598, 0.082297979798, 0.197007008903, 0.129425339112, 0.100576261349, 0.0604055496265, 0.202558635394, 0.0700732108173, 0.0243806527723, 0.668493693456, 0.202879568453, 0.196166134185, 0.360824742268, 0.268283067219, 0.306047487866]",0.0
47,"[0.234227838516, 0.399729455529, 0.226245594638, 0.125174973489, 0.406698564593, 0.181307895221, 0.0779756326148, 0.0998011928429, 0.317171717172, 0.252316764954, 0.0725330436357, 0.124314886846, 0.0585685341375, 0.0335974359262, 0.207023149879, 0.17137320876, 0.0463383838384, 0.146069331313, 0.068919907694, 0.102303663474, 0.204197794379, 0.376599147122, 0.184919567708, 0.0977683837987, 0.520570560655, 0.206275285968, 0.120047923323, 0.249037800687, 0.172087522176, 0.199199790109]",0.0
48,"[0.0931894552511, 0.204599256003, 0.103310068413, 0.0431389183457, 0.379073756432, 0.321820747193, 0.217033739456, 0.114711729622, 0.123737373737, 0.456402695872, 0.0730400144849, 0.136735325318, 0.118880459878, 0.0189354461541, 0.565557330795, 0.49079220116, 0.233914141414, 0.437204015912, 0.224545505713, 0.162589997651, 0.052792600498, 0.134594882729, 0.0643956372329, 0.020841525757, 0.308591428383, 0.155824625743, 0.123322683706, 0.132164948454, 0.0171496156121, 0.145480781844]",0.0
49,"[0.209617113919, 0.0375380453162, 0.204201506461, 0.110201484624, 0.371039090006, 0.145604564137, 0.0822867853796, 0.130367793241, 0.306565656566, 0.235256950295, 0.0106101756292, 0.0222109264498, 0.0163030674268, 0.00690701123277, 0.147091817656, 0.0979211103434, 0.0382323232323, 0.122371661299, 0.0782067878651, 0.0452993933364, 0.173959445037, 0.105277185501, 0.165994322426, 0.0799498623673, 0.552268374827, 0.205402101464, 0.167891373802, 0.307835051546, 0.286024048886, 0.198019152565]",0.0
50,"[0.355861612002, 0.0399053094352, 0.348904705964, 0.210901378579, 0.518822785953, 0.277651677811, 0.207169634489, 0.28717693837, 0.40202020202, 0.296124684078, 0.0656889371718, 0.109794908062, 0.0551759883146, 0.0324767742875, 0.0715572628072, 0.0789196983807, 0.0727777777778, 0.227315779504, 0.157848820848, 0.0660973149261, 0.276414087513, 0.105543710021, 0.260919368494, 0.137706449076, 0.397081159612, 0.146995760204, 0.20447284345, 0.419587628866, 0.260989552533, 0.164108618654]",0.0
51,"[0.302380614322, 0.225904633074, 0.292377859167, 0.173913043478, 0.16719328338, 0.16523526164, 0.189597000937, 0.13916500994, 0.182828282828, 0.174178601516, 0.0189751946406, 0.172339108911, 0.0219573104651, 0.0146769319273, 0.142978549818, 0.228677862228, 0.125176767677, 0.196628149271, 0.0590701863004, 0.109904232826, 0.225186766275, 0.285980810235, 0.207082025997, 0.10983582383, 0.206894274582, 0.219081992025, 0.264217252396, 0.30852233677, 0.0952099349497, 0.139315230224]",0.0
52,"[0.325098206257, 0.253635441326, 0.308548130744, 0.188844114528, 0.317956125305, 0.128765106435, 0.0332708528585, 0.0567097415507, 0.279797979798, 0.188289806234, 0.0387470577585, 0.109596004243, 0.034773594685, 0.0207471824699, 0.0981065370364, 0.051949710097, 0.023047979798, 0.0911915135442, 0.0645578882197, 0.0280944681674, 0.268943436499, 0.308102345416, 0.248468549231, 0.132889303972, 0.294063263554, 0.104500781015, 0.0648162939297, 0.175395189003, 0.157500492805, 0.110061655516]",0.0
53,"[0.384258601922, 0.225904633074, 0.38552968005, 0.225238600212, 0.563058589871, 0.494816268941, 0.266635426429, 0.424155069583, 0.475252525253, 0.309814658804, 0.115661778019, 0.156426803395, 0.0960750129576, 0.0617073653618, 0.247917870619, 0.297398383753, 0.0809090909091, 0.427732525099, 0.220183486239, 0.141273855423, 0.290999644255, 0.168176972281, 0.276358384382, 0.141909162407, 0.445288251998, 0.253233208177, 0.156549520767, 0.489003436426, 0.202050068993, 0.149219467401]",0.0
